text,label
"My first thought is Ross Perot. After further consideration, I think he'd be more likely to try to win it...but come in a disappointing third. Try Bill Gates. Try Sam Walton's kids. Matt",sci.space
"FOR IMMEDIATE RELEASE Contact: OASIS (310) 364-2290 15 April 1993 Los Angeles, CA LOCAL NATIONAL SPACE SOCIETY CHAPTERS SPONSOR TALK BY L.A. ADVOCATE OF LUNAR POWER SYSTEM AS ENERGY SOURCE FOR THE WORLD On April 21, the OASIS and Ventura County chapters of the National Space Society will sponsor a talk by Lunar Power System (LPS) co- inventor and vice-president of the LPS Coalition, Dr. Robert D. Waldron. It will be held at 7:30 p.m. at the Rockwell Science Center in Thousand Oaks, CA. Dr. Waldron is currently a Technical Specialist in Space Materials Processing with the Space Systems Division of Rockwell International in Downey, California. He is a recognized world authority on lunar materials refinement. He has written or coauthored more than 15 articles or reports on nonterrestrial materials processing or utilization. Along with Dr. David Criswell, Waldron invented the lunar/solar power system concept. Momentum is building for a coalition of entrepreneurs, legal experts, and Soviet and U.S. scientists and engineers to build the Lunar Power System, a pollution-free, energy source with a potential to power the globe. For the past three years members of the coalition, nearly half from California, have rejuvenated the commercial and scientific concept of a solar power system based on the Moon. The LPS concept entails collecting solar energy on the lunar surface and beaming the power to Earth as microwaves transmitted through orbiting antennae. A mature LPS offers an enormous source of clean, sustainable power to meet the Earth's ever increasing demand using proven, basic technology. OASIS (Organization for the Advancement of Space Industrialization) is the Greater Los Angeles chapter of the National Space Society, which is an international non-profit organization that promotes development of the space frontier. The Ventura County chapter is based in Oxnard, CA. WHERE: Rockwell Science Center Auditorium, 1049 Camino Dos Rios, Thousand Oaks, CA.",sci.space
"Sorry, not so -- the changes in sunrise and sunset times are not quite synchronized. For example, neither the earliest sunrise nor the latest sunset comes on the longest day of the year.",sci.space
"There has been something bothering me while watching NASA Select for a while. Well, I should'nt say bothering, maybe wondering would be better. When they are going to launch they say (sorry but I forget exactly who is saying what, OTC to PLT I think) ""Clear caution & warning memory. Verify no unexpected errors. ..."". I am wondering what an ""expected error"" might be. Sorry if this is a really dumb question, but inquiring minds just gotta know............",sci.space
"Tuesday, and the isles/caps game is going into overtime. what does ESPN do..... Tom Mees says, ""we are obligated to bring you baseball"" I hate to say this, but last year the coverage of the playoffs on sports channel america (out in colorado) was vastly superior to what espn is giving us this year. --",rec.sport.hockey
"Actually Steve, I think he was refering to the Leafs, and when they can be expected to hit the greens...",rec.sport.hockey
My understanding from my psycology classes is that the percentage is more like 10-12% world wide. I would really like to know your source for the 1-2% figure.,talk.politics.misc
"Allen, sometimes I think you're OK. And sometimes you tend to rashly leap into making statement without thinking them out. Wanna guess which today? You'd need to launch HLVs to send up large amounts of stuff. Do you know of a private Titan pad?",sci.space
"Smythe Division --------------- Vancouver vs. Winnipeg - Jets in 7 The Jets have played the Canucks tough the last three games. Everyone is healthy for the Jets. I'm biased. :) Calgary vs. Los Angeles - Flames in 6 From what I have seen, the Kings have looked flat lately. I just can't see them getting by the Flames. Final- Jets in 6. The Jets haven't lost to the Flames in '93. They will, but it will be a close series that will come down to how well Roberts has recovered. I don't think he'll be 100%, and while it will help, it won't be enough. Norris Division --------------- Chicago vs. St. Louis/Minnesota Chicago in 6 against the Blues, 7 against the Stars. Detroit vs. Toronto - Wings in 6. The Wings should be able to shutdown Gilmour and Andreychuk. Chelvadae is more experienced than Potvin. Final - Hawks in 7. Brutal series. Probert and Chelios will go at it. Belfour is better than Chelvadae, IMHO. Conference Final - Hawks in 6. It hurts, but the Hawks are more experienced, and that will carry them through to the final. Prince of Wales Conference -------------------------- Adams Division -------------- Boston vs. Buffalo - Bruins in 6. B's can check, Juneau is darn good, and Neely. The Sabres rely too much on Lafontaine and Mogilny. Quebec vs. Montreal - Montreal in 7. Classic battle, the inexperience will hurt the Nords, this year. Final - Bruins in 5. Habs will be hurting from their series with the Nords, and Boston has been able to control the scorers on the Habs. Patrick Division ---------------- Pittsburgh vs Islanders/Devils - Pens in 5. One word. Mario. Washington vs. Devils/Islanders - Caps in 6 / Devils in 7. I think the Caps can beat the Isles, but not the Devils. Tabaracci has been strong in goal, and if he plays like last year, he could carry the team. It doesn't matter, though. Final - Pens in 5. Two more words. Stevens. Jagr. Cup Final - Pens in 6. Three last words. Tocchet. Murphy. Barrasso. The only thing I don't like about this is that the Pens wo",rec.sport.hockey
"I've heard of sillier things, like a well-known utility company wanting to buy an 'automated' boiler-cleaning system which uses as many operators as the old system, and which rumour has it costs three million more per unit. Automation is more 'efficient' although by what scale they are not saying...",sci.space
"TRIAD, the first drag-free satellite, was designed and built by the Johns Hopkins Applied Physics Laboratory and launched 2 Sept 1972. The satellite was in three sections separated by two booms. The central section housed the DISCOS Disturbance Compensation System, which consisted of a proof mass of special non-magnetic alloy housed within a spherical cavity. The proof mass flew a true gravitational orbit, free from drag and radiation pressure. Teflon microthrusters kept the body of the satellite centered around the proof mass, thereby flying the entire satellite drag free. TRIAD was one of the APL-designed Navy Navigation Satellites. The 2nd-generation operational navigation satellites flying today (NOVA) use a single-axis version of DISCOS. TRIAD was also the sixth APL satellite to be powered by an RTG (APL flew the first nuclear power supply in space, in 1961). Further info on TRIAD, DISCOS, etc. can be found in ""Spacecraft Design Innovations in the APL Space Department,"" Johns Hopkins APL Technical Digest, Vol. 13, No. 1 (1992).",sci.space
"Ok boys and girls, ""What was the 'Ogadan War'????"" The Money Raised in Band-Aid covered How Much of the Cost of Which Soviet Client State to replace what catagory of weapon system lost in the aforementioned war? Why was the Joke: ""We arm the World."" Really Not that funny? Gonzo Station is the designation for WHICH USN Op Area? and the primary threat targets in the Area Were:..... ciao drieux",talk.politics.misc
"If a six year old child does a funny trick and you say well done he will do it again and it may be funny. Then they may repeat it over and over again bu you still have to pretend its funny even though it isn't any more. Once they are older than six you expect them to realise that doing the same thing over and over again isn't funny any more. Basicaly Ed fails to be amusing because he is merely crass. He does not make jokes that have any political content beyond attempting to ridicule their target. Calling someone Slick Willie is not funny even if you put on a red nose while you say it, it was a good debating point used on the spur of the moment 12 months ago but now its use merely demonstrates that the user couldn't think of anything original to say. In the UK there is a tradition of old retired Colnels who bore the dinner guests rigid with their descriptions of old campagns. Ed is clearly one of this type of people who fails to see when a joke is spent.",talk.politics.misc
"Well here it goes...my crazy predictions (which never come true, but hey..) Adams Bos vs. Buf - Bos in 5 (cakewalk for the hot Bruins) Que vs. Mon - Que in 6 (best series of the first round) Patrick Pit vs. NYI - Pit in 5 (NYI wins fourth game) Was vs. NJD - NJD in 7 (a grueling upset, possibly OT in game 7) Norris Chi vs. StL - Chi in 5 (StL is no match for Keenan's Krew) Det vs. Tor - Tor in 6 (Clark steps it up in playoffs this year) Smythe (who cares?) Van vs. Win - Win in 7 (so I'm caught up in Teemu-mania, sue me!) Cal vs. LAK - Cal in 5 (LA sucks!!!!!!!!! IMO) Division finals Bos vs. Que - Bos in 7 (killer games, watch for Cam to shine) Pit vs. NJD - Pit in 6 (NJD go insane, kill all on ice, but Pit wins) Chi vs. Tor - Tor in 7 (Tor defense finally get it together) Cal vs. Win - Cal in 6 (Win too tired after 1st series) Conference finals Pit vs. Bos - Bos in 6 (Pit too beat up by NJD to play (I hope)) Cal vs. Tor - Tor in 6 (Vernon turns into a sieve) Stanley Cup Bos vs. Tor - Tor in 7 (Two totally different teams, who knows? Dreams can come true, pig might one day evolve wings) Feel free to laugh at my predictions, I always do!",rec.sport.hockey
"# |## |#2. Professors get summers off; industry employees don't. # |## # |## What professor gets the summer off ? The primary purpose of a professor # |## at a university is to publish. Teaching is secondary. The summer # |## is when professors are able to do the research required for their # |## papers. # |# # |#I'm told by my advisor that only at some universities is publishing # |#the primary emphasis; many professors in the Cal State University # |#system don't publish at all. Those that prefer teaching are under # |#no pressure to publish. # |# # # When discussing and issue, it helps that all participants use the same # definitions, although this rarely occurs on Usenet. # # When I use the term ""university"", I think of an organization that has # a Bachelors, Masters, and PhD program. I believe that Cal State schools # do not. I call them colleges. UC schools are universities. At a univeristy # the number one goal is to publish. Cal State University system offers bachlors and masters degrees. The Ph.D. is not offered, because of opposition from UC. # At the Cal State schools, do the professors you speak of have PhDs? At Nearly all the professors have PhDs. I haven't had a professor who didn't, though my wife has had a couple of professors with just an M.A. A friend had an instructor who didn't have a degree at all, but because he had been Minister of Culture for the Black Panthers, he was teaching anyway. He had a bad habit of usually not showing up to teach the class, and finally quit in disgust at the racism of a university that expected him to show up to teach. # a university you have professors with PhDs and then Teaching Assistants (TAs). # TAs were the slave labor, graduate students who got their tuition paid, and # a few hundred a month for living expenses in exchange for doing all the grunt # work. The professors taught the lectures, with 100 to 500 students per class, # then the TAs taught the labs, with 20 to 30 per class. # # Tim Fogarty (FOGARTY@SIR-",talk.politics.misc
"There is the Army Ballistic Missile Defense Organization. They were the precursors to SDIO. and still exist under that umbrella. Army Signal Corp's and DCA defense Comm Agency oops DISA, they just changed names do space work. that's the point of all those defense comm sats.",sci.space
">Does anyone know how to size cold gas roll control thruster tanks >for sounding rockets? Well, first you work out how much cold gas you need, then make the tanks big enough. Our sounding rocket payload, with telemetry, guidance, etc. etc. and a telescope cluster, weighs around 1100 pounds. It uses freon jets for steering and a pulse-width-modulated controller for alignment (ie during our eight minutes in space, the jets are pretty much continuously firing on a ~10% duty cycle or so...). The jets also need to kill residual angular momentum from the spin stabilization, and flip the payload around to look at the Sun. We have two freon tanks, each holding ~5 liters of freon (I'm speaking only from memory of the last flight). The ground crew at WSMR choose how much freon to use based on some black-magic algorithm. They have extra tank modules that just bolt into the payload stack. This should give you an idea of the order of magnitude for cold gas quantity. If you really need to know, send me email and I'll try to get you in touch with our ground crew people. Cheers, Craig",sci.space
FINAL 1992-93 AMERICAN HOCKEY LEAGUE STANDINGS NORTHERN DIVISION W L T PTS GF GA LYF* Providence Bruins 46 32 2 94 384 348 56 Adirondack Red Wings 36 35 9 81 331 308 84 Capital District Isles 34 34 12 80 280 285 75 Springfield Indians 25 41 14 64 282 336 94 New Haven Senators 22 47 11 55 262 343 -- SOUTHERN DIVISION W L T PTS GF GA LYF Binghamton Rangers 57 13 10 124# 392 246 91 Rochester Americans 40 33 7 87 348 332 86 Utica Devils 33 36 11 77 325 354 74 Baltimore Skipjacks 28 40 12 68 318 353 66 Hershey Bears 27 41 12 66 316 339 83 Hamilton Canucks 29 45 6 64 284 327 -- ATLANTIC DIVISION W L T PTS GF GA LYF St John's Maple Leafs 41 26 13 95 351 308 90 Fredericton Canadiens 38 31 11 87 314 278 96 Cape Breton Oilers 36 32 12 84 356 336 82 Moncton Hawks 31 33 16 78 292 306 74 Halifax Citadels 33 37 10 76 312 348 67 *- Last year's point total #- League record total,rec.sport.hockey
"SSRT ROLLOUT Speech Delivered by Col. Simon P. Worden, The Deputy for Technology, SDIO Mcdonnell Douglas - Huntington Beach April 3,1993 Most of you, as am I, are ""children of the 1960's."" We grew up in an age of miracles -- Inter-Continental Ballistic Missiles, nuclear energy, computers, flights to the moon. But these were miracles of our parent's doing. For a decade and more the pundits have told us - ""you've lost it!"" The ""me"" generation is only living on the accomplishments of the past. You and I have even begun to believe the pessimists. We listen in awe as the past generation tells of its triumphs. Living history they are. We are privileged to hear those who did it tell of it. A few weeks ago some of this very team listened in awe as General Bernie Schriever told of his team's work - and yes struggle - to build this nation's Intercontinental Ballistic Missile. What stories can we tell? Blurry-eyed telescopes? Thousand dollar toilet seats? Even our space launch vehicles hearken only of that past great time. They are and seem destined to remain Gen. Schriever's ICBMs. I find it hard to swell with pride that the best new space-lifter idea is to refurbish old Minuteman and Poseidon ballistic missiles. Well - The pessimists are wrong. The legacy is continuing. This event is proof. To our technological parents: We've listened to your stories. We've caught your enthusiasm and can-do spirit. And we've learned from your achievements - and your mistakes. Let me honor one of you who was part of that history and the impetus behind this history - Max Hunter. You are one of the greatest engineers of the firts great age of space exploration. Your insight and discipline built the Thor ICBM - later incorporated into today's most successful launch vehicle - The Delta. You told us in the 60's that a new form of launch vehicle - a single stage reusable rocket - can and should be built. You advocated this idea tirelessly. It was elegantly simple, as are all great breakthroughs. Yo",sci.space
Lake State/Maine in finals...WHO WON? Please post.,rec.sport.hockey
"If you want to see environmental disasters, go to eastern Europe or some parts of the FSU (former Soviet Union). This is because they had no environmental protection laws and were trying to increase productivity at any expense to justify their political systems. Luckily for us, some of our politicians with vision passed some environmental laws. That isn't to say that they shouldn't be modified, but all I ever hear from you is that the environmental laws were dreamed up by a bunch of left-wing tree-huggers intent on putting us back on horseback. Yes, there are some of those, but a lot of us simply want to procede with caution. -- John Viveiros (jviv@chevron.com) Chevron USA Standard disclaimer applies Midland TX -- NetNews userid for nntpserver.chevron.com",talk.politics.misc
"His designated point-getter remarks were not only meant for Lemieux, but for Gretzky, Bure, etc. etc. .... and he made those particular remarks last December before Lemieux was diagnosed with Hodgkin's, and as the Leafs started their second half roll, and before Gilmour's great season was being recognized by many people.",rec.sport.hockey
"According to this morning's Post-Gazette: The Pens will be carried by KDKA-Radio(1020 am), unless the Pirates are playing. When the Pirates play, the games will be carried by WDVE(102.5 fm). WDVE will carry 12 games, starting with tonight's game. In fact, after this season, KDKA will no longer be the flagship station for the Pens. The Penguins and KBL have struck a new deal regarding the TV and radio rights to the games. It seems more than likely that WDVE will be the flagship radio station next season. KBL will carry 62 games on tv, with 17 of the games to be simulcast on KDKA-TV. The remaining 22 games, as well as some of the early round playoff games, will be available by ""subscription tv"" only. To receive the games, you'll have to pay a one time hook up fee, and then a monthly fee of $11-12 dollars. Also, under the new deal, there will no longer be radio/tv simulcasts. There will be a TV broadcast team, and a radio broadcast team. No word on who the announcers will be. Mike Lange and Paul Steigerwald are both under contract with KDKA, but their contracts expire at the end of this season. KBL President Bill Craig said he'd like to hire Lange and Steigerwald.",rec.sport.hockey
"Well, I gotta tell ya, last night's Leafs game vs the Devils was a nail-bitter LET ME TELL YOU! It was a well played game by BOTH teams (I thought) but according to the Don and Ron it was the an ""off-night"" for the Leafs and the Devils were outplaying Toronto. Well, I BEG to differ.... IMHO, Clark deserved to be a first star as much as Gilmour did. His fast breaks towards the net and the good opportunites that he created reminded me of the Clark of old. (But not to take any of the credit away from Gilmour). I think the Leafs are playing GREAT hockey. WHY? Well first look at their injury list which includes, Cullen, Ellet, Zezel, Macoun. Of course my question is this....how will the Leafs fare when they are once again ""healthy"" if they are playing this well so far?? Second, just look at their standings, still second in defence, moved from 11th overall to 6th over in the last month, haven't lost at home in last 12 games, 8 game undefeated streak..etc. (BTW, am I wrong or was this Potvin's first shut-out? I can't remember him having any as of yet.) Well, as of April 3 we see that the race for first in the Norris has truly begun and it will be a VERY CLOSE race between Chicago and Toronto. And the best game of the season will probably be their last against each other. (is anyone lucky enough to have tickets to see this one?) Coming to the stretch and still a ROAR'IN!!!!! Go LEAFS Go!!!!",rec.sport.hockey
Found it! Thanks. I got several offers for help. I appreciate it and will be contacting those people via e-mail. Thanks again...,sci.space
"OK, I admit I have no hard data on this. Why don't you help me with this? If you would compile a commented list of all grants, un-repaid loans (if any), and direct aid, I'd be very interested to see it. If you could give me references from, for example, Congressional Budget Authorization Hearings, I could look them up here and I'd be happy to post a verification of your data. Otherwise, I'll try my hand at this, but unfortunately I won't have sufficient time available until the end of this month, so the results would be delayed. Let me know if you're interested in doing this. ___Samuel___ Mossad Special Agent ID314159 Media Spiking and Mind Control Division Los Angeles Offices",talk.politics.misc
"There are ALWAYS scalpers with tickets outside the Arena. You might have to pay a few bucks extra, but you can always find them. Look on the street under the message board, or out on the street in front of the Hyatt, or even around Gate 1. The later you buy them, the less money you'll pay, and during the regular season you could usually find some for near face value or below if you wait until game time. Might be better to pick them up earlier now, though.",rec.sport.hockey
"As a person who has rarely even SEEN Don Cherry and doesn't know anything about him, I don't know whether it is just this area (Pittsburgh) of the USA that is ""deprived"" of his broadcasts or whether he's a Canadian thing altogether. Seriously, what is he all about? I know he was a coach at one time, and from the volume of posts about him, SOMEONE surely is getting a steady diet of him somehow, but my question is, what is the deal with him? Secondly, are the comments of his that I read about on the net merely flame bait, or do people actually take him seriously? I gotta tell you, from what I see, he really sounds like an ass. Let me know - maybe I'm missing something.",rec.sport.hockey
"Not to mention, Mr. Francis is an incredibly nice person. Over Christmas break, a friend of mine had a little Xmas gathering. The two of us drove to Ron's house. While I stayed in the car out of shyness, my friend went to the door and rang the bell. Ron answered and my friend introduced himself. He then proceeded to invite Francis to the party. Ron declined because he ""had to watch his daughter."" He then reached out and shook my friend's hand! I know this isn't r.s.b., but I don't think Barry Bonds would be this polite in this situation.",rec.sport.hockey
": >The Selective Service Registration should be abolished. To start with, the : >draft is immoral. Whether you agree with that or not, we don't have one now, : >and military experts agree that the quality of the armed forces is superior : >with a volunteer army than with draftees. Finally, the government has us : >on many lists in many computers (the IRS, Social Security Admistration and : >Motor Vehicle Registries to name a few) and it can find us if it needs to. : >Maintaining yet another list of people is an utter waste of money and time. : >Let's axe this whole department, and reduce the deficit a little bit. : > : > : > - Dave Borden : > borden@m5.harvard.edu : : : You selfish little bastard. Afraid you might have to sacrafice somthing : for your country. What someone not approve a lone for you ? To bad. : What is immoral is: people like you and the current president who don't : have any idea why this country still exists after 200+ years. This country still exists after 200+ years because the people have to be forced by the government to fight in foreign wars? I don't think so...",talk.politics.misc
"Here are my predictions (try not to laugh hysterically) Somebody save this so I can laugh when I win my own pool. I don't have prizes, but we all love BRAGGING RIGHTS, so winner takes them. Also. If somebody has some sort of scoring system let me know. I was thinking 1 for 1st round victories, 2 for second, 3 for 3rd, 4 for 4th But we may get alot of ties. Any ideas? 1. BUFFALO 2. MONTREAL 3. PITTSBURGH 4. WASHINGTON 5. CHICAGO 6. TORONTO 7. WINNIPEG 8. LOS ANGELES 9. MONTREAL 10.PITTSBURGH 11.CHICAGO 12.WINNIPEG 13.MONTREAL 14.CHICAGO 15. MONTREAL",rec.sport.hockey
"Archive-name: space/constants Last-modified: $Date: 93/04/01 14:39:04 $ CONSTANTS AND EQUATIONS FOR CALCULATIONS This list was originally compiled by Dale Greer. Additions would be appreciated. Numbers in parentheses are approximations that will serve for most blue-skying purposes. Unix systems provide the 'units' program, useful in converting between different systems (metric/English, etc.) NUMBERS 7726 m/s (8000) -- Earth orbital velocity at 300 km altitude 3075 m/s (3000) -- Earth orbital velocity at 35786 km (geosync) 6371 km (6400) -- Mean radius of Earth 6378 km (6400) -- Equatorial radius of Earth 1738 km (1700) -- Mean radius of Moon 5.974e24 kg (6e24) -- Mass of Earth 7.348e22 kg (7e22) -- Mass of Moon 1.989e30 kg (2e30) -- Mass of Sun 3.986e14 m^3/s^2 (4e14) -- Gravitational constant times mass of Earth 4.903e12 m^3/s^2 (5e12) -- Gravitational constant times mass of Moon 1.327e20 m^3/s^2 (13e19) -- Gravitational constant times mass of Sun 384401 km ( 4e5) -- Mean Earth-Moon distance 1.496e11 m (15e10) -- Mean Earth-Sun distance (Astronomical Unit) 1 megaton (MT) TNT = about 4.2e15 J or the energy equivalent of about .05 kg (50 gm) of matter. Ref: J.R Williams, ""The Energy Level of Things"", Air Force Special Weapons Center (ARDC), Kirtland Air Force Base, New Mexico, 1963. Also see ""The Effects of Nuclear Weapons"", compiled by S. Glasstone and P.J. Dolan, published by the US Department of Defense (obtain from the GPO). EQUATIONS Where d is distance, v is velocity, a is acceleration, t is time. Additional more specialized equations are available from: ames.arc.nasa.gov:pub/SPACE/FAQ/MoreEquations For constant acceleration d = d0 + vt + .5at^2 v = v0 + at v^2 = 2ad Acceleration on a cylinder (space colony, etc.) of radius r and rotation period t: a = 4 pi**2 r / t^2 For circular Keplerian orbits where: Vc = velocity of a circular orbit Vesc = escape velocity M = Total mass of orbiting and orbited bodies G = Gravitational constant (defined below) u = G * M (ca",sci.space
"Welcome to the conservative judiciary. I think Scalia's point was that you get one chance. If new information comes out later, tough. If the conviced want justice, they have to hope the governor is feeling charitable. There's a guy on death row in Texas that was denied a new trial, dispite evidence of his inocents. It got swept away in the Reagan Revolution...",talk.politics.misc
"I was at a Cincinnati Cyclones game a year ago when the local country station sponsored a kazoo giveaway. After a particularly bad call by the underexperienced ECHL ref, it was Kazoostorm time down on the ice. I thought this was a pathetic display by the fans, but they were rightfully unhappy.",rec.sport.hockey
"This was known as *Journey to the Far Side of the Sun* in the United States and as *Doppelganger* in the U.K. It was produced by the great team of Gerry and Sylvia Anderson (whose science was usually a bit better than this). It may have been their first production using live actors-- they were better known for their technophilic puppet shows, such as *Supercar*, *Stingray*, and *Thunderbirds*. Later, they went on to do more live-action SF series: *UFO* and *Space: 1999*. The astronomy was lousy, but the lifting-body spacecraft, VTOL airliners, and mighty Portugese launch complex were *wonderful* to look at.",sci.space
"Last I had heard because of budget and such the Air Farce is the only ""Space Command"" left.. The rest missions were generally given to the Air Farce.. Probably a good reason for me to transfer from the Army Guard to the Air Guard.. I hate walking with a pack on my back, and how do you put on your application for a job as a kitchen worker, that you have done a lot of KP (Kitchen Police)..",sci.space
"I think if there is to be a prize and such.. There should be ""classes"" such as the following: Large Corp. Small Corp/Company (based on reported earnings?) Large Government (GNP and such) Small Governemtn (or political clout or GNP?) Large Organization (Planetary Society? and such?) Small Organization (Alot of small orgs..) The organization things would probably have to be non-profit or liek ?? Of course this means the prize might go up. Larger get more or ?? Basically make the prize (total purse) $6 billion, divided amngst the class winners.. More fair? There would have to be a seperate organization set up to monitor the events, umpire and such and watch for safety violations (or maybe not, if peopel want to risk thier own lives let them do it?).",sci.space
"As I've mentioned in the rules posting, I will be out of town until the day before the entry deadline, so I won't be able to respond to your messages until April 18. I would be grateful if someone could repost the rules and instructions for the playoff pool sometime next week, for the benefit of those who missed the first two postings. Thanks. -- Andrew Scott | andrew@idacom.hp.com HP IDACOM Telecom Operation | (403) 462-0666 ext. 253",rec.sport.hockey
I thought it was 1) wins 2) goals for.,rec.sport.hockey
"For updated playoff updates (scores, stats, summaries) e-mail me. (mmilitzo@skidmore.edu) with the subject STATS.",rec.sport.hockey
": I have 19 (2 MB worth!) uuencode'd GIF images contain charts outlining : one of the many alternative Space Station designs being considered in : Crystal City. [...] I just posted the GIF files out for anonymous FTP on server ics.uci.edu. You can retrieve them from: ics.uci.edu:incoming/geode01.gif ics.uci.edu:incoming/geode02.gif ics.uci.edu:incoming/geode03.gif ics.uci.edu:incoming/geode04.gif ics.uci.edu:incoming/geode05.gif ics.uci.edu:incoming/geode06.gif ics.uci.edu:incoming/geode07.gif ics.uci.edu:incoming/geode08.gif ics.uci.edu:incoming/geode09.gif ics.uci.edu:incoming/geode10.gif ics.uci.edu:incoming/geode11.gif ics.uci.edu:incoming/geode12.gif ics.uci.edu:incoming/geode13.gif ics.uci.edu:incoming/geode14.gif ics.uci.edu:incoming/geode15.gif ics.uci.edu:incoming/geode16.gif ics.uci.edu:incoming/geode17.gif ics.uci.edu:incoming/geodeA.gif ics.uci.edu:incoming/geodeB.gif The last two are scanned color photos; the others are scanned briefing charts. These will be deleted by the ics.uci.edu system manager in a few days, so now's the time to grab them if you're interested. Sorry it took me so long to get these out, but I was trying for the Ames server, but it's out of space. -- Ken Jenks, NASA/JSC/GM2, Space Shuttle Program Office kjenks@gothamcity.jsc.nasa.gov (713) 483-4368",sci.space
"THE WHITE HOUSE Office of the Press Secretary _________________________________________________________________ For Immediate Release April 14, 1993 REMARKS BY THE PRESIDENT AT SUMMER JOBS CONFERENCE Hyatt Regency Crystal City, Virginia 11:22 A.M. EDT THE PRESIDENT: Thank you very much. The speech that Octavius gave says more than anything I will be able to say today about why it's important to give all of our young people a chance to get a work experience and to continue to learn, to merge the nature of learning and work; why it's important to honor the efforts of people like Jerry Levin and Nancye Combs and Pat Irving and all of those who are here. I want to thank the Secretaries of Labor and Education and all the people who work with them for sponsoring this; and my good friend, Governor Wilder, for being here and for speaking; and all of the business and local community leaders from the city and county and state level from around America who are here. This has been a pretty fun day. (Laughter.) I loved hearing the young people sing. It was music to my ears because it is their future that we are really struggling about. (Applause.) A year and a half ago I began the quest to seek the presidency because I was concerned about their future. Because I believe that our country, which had always been a beacon of hope for the young, had too little opportunity, was too divided among ourselves across lines of income and race and region and other ways, without a vision to take us into the future. I entered with the hope that together we could create more opportunity and insist on much more responsibility from all of our people. But in the process we might recreate the best of America's community, knowing that together we could always to more than we could individually and that we might secure our future. All of you here today are committed to that. The 1,000 jobs that Jerry Levin has committed Time-Warner to is symbolic of the commitments made by many of the private sector ",talk.politics.misc
"Last I checked I was one person, I haven't even been elected as a representative for ""gaydom"". Should I ascribe every thing you say as representing every member of the straight community? Thats the point. If there are several million queers in DC you had better start wondering about the validity of the study.",talk.politics.misc
"What can you expect from a buffoon who said that the Pens should have drafted Kirk Muller instead of Mario Lemieux? Perhaps once upon a time Don Cherry had some insight into the game of hockey, but he's really degenerated into a parody of himself.",rec.sport.hockey
"Wow. I was beginning to think that I had made that up. I remember that movie (it was about 1.5 hours long). I don't think they ended up anywhere in the known universe. I remember they got a message halfway out to Proxima Centauri, that Earth transmitted a day after they launched, timed to catch up with them at the halfway point. I thought it was neat, I think I was all of 10 at the time. Space:1999 has just come out with 4 episodes released in American stores. I will look for the Into Infinity show, I never did know that was the name of it, I thought the show was called ""the day after tomorrow"", and that was it.",sci.space
"How can a witness tell that someone in a burning truck is dead rather than unconscious? What kind of witnesses? If we are talking about witnesses who were at the accident, or were otherwise directly involved (e.g., paramedics, emergency room doctors, etc.), then they should have been used at the first trial. You don't get a new trial because you screwed up and forgot to call all of your witnesses. If we are talking about new expert witnesses who will offer new interpretations of the data, note that the loser can *ALWAYS* find such witnesses. If this were grounds for a new trial, then the loser could *ALWAYS* get a new trial, and keep doing so until the loser becomes a winner (and then the other side would come up with new expert witnesses).",talk.politics.misc
"I think you missed one of my points there. It takes *more* than a great GM to win a stanley cup, even once. Some of the guys on the list you gave earlier never won one. I agree that you and I could probably argue back and forth for days to no avail about who is the best GM in hockey- that is a matter of opinion, and who is to say my opinion is any better than yours or yours than mine? But the point of my *original* original post (if not well stated) was that Murray has the GM abilities but not the coaching abilities. Which leads to below: I think at this point there's a personal, emotional element involved here which transcends Murray's logical thought. As outsiders, it's fine for us to say, ""He should hire a different coach."" In fact, he has talked about doing so in the past. But, the press (here in Detroit, at least) has so built up this business about Murray never getting past the second round of the playoffs as a coach, that I think he has taken it upon himself to prove to the world that he *is* capable of coaching a team past the second round. He needs to, as the papers say, ""get that monkey off his back."" So it becomes a matter not of intelligence, but of pride. Is it foolish to let pride stand in the way of sound logic? Perhaps, but we're all a little that way from time to time. I think eventually he'll step down from behind the bench and concentrate on his GM duties, and the team will improve as a result. I think his coaching duties take away time he might have otherwise spent on GM work. In that sense, once he steps down as coach, we'll see how good of a GM he really is. I may not agree with everything you've said, but it's been fun discussing it with you.",rec.sport.hockey
"Everyone... Read this. If you have already sent your predictions, please correct the Patrick division if you would like. You have until midnight on monday (my time.) You may need to correct these games... 3 - Pittsburgh vs. New Jersey 4 - New York Islanders vs. Washington 10 - Patrick Division Winner 13 - Wales Conference Winner 15 - Stanley Cup Winner Please forward all corrections to Richard Madison rrmadiso@napier.uwaterloo.ca",rec.sport.hockey
">It seems that conservatives are putting a lot of effort into >showing up the 10% figure, but that really doesn't make a >difference. Like I said, who cares how many there are? Would >the fact that they're only 1% of the population justify >discrimination against them? I don't think so. Uh, well, Golly Gee Whiz. Let me see, when the new President, as his first big ""policy act"" tries to force homosexuals (acceptance thereof) on the military, despite polls showing a consistent 75%+ against it, and the minority is only 1%, well, gee, I sure think that is newsworthy. Tells you something about the fascist politics being practiced .... -- There are actually people that STILL believe Love Canal was some kind of environmental disaster. Weird, eh?",talk.politics.misc
Hello. I am looking for a program (or algorithm) that can be used to compute sunrise and sunset times. I would appreciate any advice.,sci.space
"They were, and even if Washington might consider Patty a bust, I'd rework that trade in a minute. Druce has been a complete and utter bust here, only 5 goals.",rec.sport.hockey
